election_type,province_number,province,district,subdistrict,บช_ผู้มาใช้สิทธิ์,บช_ผู้มีสิทธิ์,party,votes
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,520,726,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,428,537,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,163,202,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,244,307,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,370,463,ภูมิใจไทย,8
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,638,926,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,283,397,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,285,345,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,433,560,ภูมิใจไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,383,458,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,226,342,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,414,540,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,698,926,ภูมิใจไทย,15
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,236,292,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,346,436,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,153,199,ภูมิใจไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,427,565,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,262,363,ภูมิใจไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,210,250,ภูมิใจไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,238,328,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,316,438,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,250,368,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,256,373,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,287,374,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,257,300,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,467,612,ภูมิใจไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,460,697,ภูมิใจไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,201,258,ภูมิใจไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,333,555,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,233,335,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,473,592,ภูมิใจไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,120,167,ภูมิใจไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,743,1004,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,692,1011,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,752,1018,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,578,749,ภูมิใจไทย,12
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,242,333,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,379,479,ภูมิใจไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,517,674,ภูมิใจไทย,13
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,411,608,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,135,186,ภูมิใจไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,529,657,ภูมิใจไทย,12
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,469,605,ภูมิใจไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,470,578,ภูมิใจไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,730,968,ภูมิใจไทย,12
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,535,684,ภูมิใจไทย,12
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,447,554,ภูมิใจไทย,11
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,363,460,ภูมิใจไทย,10
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,388,509,ภูมิใจไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,410,537,ภูมิใจไทย,11
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ภูมิใจไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,,,799,800,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ภูมิใจไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ภูมิใจไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ภูมิใจไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ภูมิใจไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,,,482,482,ภูมิใจไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,307,385,รวมไทยสร้างชาติ,18
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,451,544,รวมไทยสร้างชาติ,64
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,521,636,รวมไทยสร้างชาติ,41
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,631,841,รวมไทยสร้างชาติ,49
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,258,335,รวมไทยสร้างชาติ,27
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,593,776,รวมไทยสร้างชาติ,62
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,500,616,รวมไทยสร้างชาติ,26
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,0,0,รวมไทยสร้างชาติ,0
